,ArtistId,Artist,Listeners,Scrobbles,Tag1,Tag2,Tag3,Tag4,Tag5
1690,12ff8858-bfcb-4812-a8dd-7e9debf0cbee,Steppenwolf,1149537,9313748,classic rock,rock,hard rock,60s,psychedelic
1691,0bfba3d3-6a04-4779-bb0a-df07df5b0558,Stereophonics,1636452,37265966,rock,britpop,indie,alternative,indie rock
1692,a39acc4a-985e-4173-a9ed-f325f2d3bc1c,Steve Aoki,689733,22144377,electronic,electro,seen live,dance,tech house
1693,3a51b862-0144-40f6-aa17-6aaeefea29d9,Steven Wilson,189196,13749161,Progressive rock,experimental,singer-songwriter,Progressive,steven wilson
1694,c1aa2ec9-53e7-4d90-8d36-bac75832e986,Stevie Wonder,2232660,43329867,soul,funk,motown,pop,rnb
1695,6ac47f31-3b2e-4f95-bef0-ce869af4ee98,Stina Nordenstam,248422,3405128,female vocalists,swedish,singer-songwriter,indie,alternative
1696,7944ed53-2a58-4035-9b93-140a71e41c34,Sting,1825381,38627832,rock,pop,classic rock,singer-songwriter,british
1697,4ca783b7-5bf7-4348-b494-46680660050f,Stone Sour,1559637,48387852,hard rock,metal,alternative metal,Nu Metal,rock
1698,8c32bb01-58a3-453b-8050-8c0620edb0e5,Stone Temple Pilots,1578948,32831335,Grunge,rock,alternative rock,alternative,90s
1699,ab2528d9-719f-4261-8098-21849222a0f2,Stromae,714161,16322768,electronic,dance,belgian,french,electronica
1700,f363617f-56bd-41fd-a00a-166cf288ef54,Studio,87841,1020485,electronic,swedish,experimental,balearic,indie pop
1701,c460aa10-87a0-4971-b742-7de0e3c7c2ca,Sublime,1788453,54316246,ska,reggae,punk,rock,alternative
1702,acb79377-b47c-471e-a837-5b9f2d271e7e,Subsonica,107987,3097625,italian,electronic,alternative,rock,seen live
1703,,Suchmos,21699,850612,J-rock,japanese,rock,acid jazz,j-pop
1704,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,Sufjan Stevens,2015622,130835709,indie,folk,singer-songwriter,alternative,indie rock
1705,f2eef649-a6d5-4114-afba-e50ab26254d2,Sum 41,2287221,90347563,punk rock,punk,pop punk,rock,alternative
1706,abfbd5c8-c763-45e0-b321-14f6268c8410,Sumo,80009,1507951,Rock Argentino,post-punk,rock,argentina,reggae
1707,f4f40cba-d1f4-4e4e-baea-d8145664916c,Supercar,84839,4686599,japanese,electronic,J-rock,alternative,electronica
1708,9b15ff5e-5bd1-43c2-821d-e31240aad334,Supercell,89799,6144808,j-pop,japanese,anime,alternative rock,rock
1709,f3e5f1ec-5d76-40c1-b28e-93b1ec0f67cc,Superfly,55776,2546737,j-pop,japanese,female vocalists,J-rock,rock
1710,6386ddff-0d13-4685-9f0a-a82bf022fb1c,Supergrass,1094697,15254346,britpop,indie,rock,british,alternative
1711,7412679b-6fa7-47f7-bbdf-f4a7f55c00ce,Supergroove,19845,196597,Funk Rock,New Zealand,funk,seen live,rock
1712,,Superorganism,158096,2056066,seen live,indie pop,indietronica,Neo-Psychedelia,electronic
1713,d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8,Supertramp,1262662,21311060,classic rock,Progressive rock,rock,70s,pop
1714,0135e5ec-4ffd-46e5-9c3c-566b3df46a8d,Suprême NTM,103194,2000048,Hip-Hop,rap,french,rap francais,french rap
1715,dded11f4-f525-4e81-b41f-4bfdf27ccf3d,Survivor,1100460,8213200,rock,classic rock,80s,hard rock,AOR
1716,f3f9e76a-0685-4a9a-97d1-6fa2b50f9fba,Susanne Sundfør,217617,6481553,norwegian,singer-songwriter,seen live,female vocalists,experimental
1717,cf119120-7df5-47d7-9dec-49f8837a4e40,Suzanne Vega,809284,10390825,female vocalists,singer-songwriter,folk,pop,alternative
1718,0f6df3f2-01f5-4d9a-a047-a76c907d7b66,Swallow the Sun,160300,9694457,doom metal,Death Doom Metal,seen live,death metal,finnish
1719,99075985-0d80-4692-a15e-b16f78831792,Swedish House Mafia,1211957,17719803,House,electronic,dance,electro house,electro
1720,dc73bb40-b697-4df9-a2ec-0555bebdba75,Sweet,569847,5222458,glam rock,classic rock,70s,rock,hard rock
1721,c4593b34-2a94-4e44-ae10-4a0f4c0b4da8,Sylvan Esso,341919,6047901,electronic,seen live,electropop,pop,female vocalists
1722,cc0b7089-c08d-4c10-b6b0-873582c17fd6,System of a Down,3556664,232331938,metal,alternative metal,rock,Nu Metal,alternative
1723,,T-Pain,1321308,10979259,rnb,Hip-Hop,rap,hip hop,Dirty South
1724,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,T.I.,2461973,33017465,Hip-Hop,rap,Dirty South,hip hop,southern rap
1725,99790314-885a-4975-8614-9c5bc890364d,TLC,1221046,11706311,rnb,Hip-Hop,female vocalists,pop,soul
1726,6c6869ac-cd89-4740-b808-949bff1652fa,TOFUBEATS,31656,1242954,electronic,japanese,House,j-pop,hip hop
1727,eb872766-98f6-453d-883f-2ae908a18315,TV on the Radio,1434537,42391647,indie,indie rock,experimental,seen live,alternative
1728,,Taco Hemingway,48650,8111212,seen live,rap,Hip-Hop,polish,alternative rap
1729,4f48167c-29b8-4bde-a749-6803ce0a3922,Taj Mahal,352429,3089064,blues,blues rock,folk,acoustic,rock
1730,350bce49-c21b-4137-b50a-0766ded07e4d,Taking Back Sunday,1273533,51466978,emo,rock,seen live,alternative,punk
1731,a74f43e4-50c4-4b19-a2ce-c05ce9bccb03,Talk Talk,678533,11085900,new wave,post-rock,80s,synth pop,pop
1732,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,Talking Heads,1681316,52318632,new wave,post-punk,80s,rock,alternative
1733,e63574e9-dea8-439d-ae96-af873838096f,Tamara Wellons,1335,6300,House,Soulful house,abicah soul,pop,soul
1734,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,Tame Impala,1246493,84244416,Psychedelic Rock,psychedelic,indie rock,seen live,australian
1735,23d8426c-18c7-46e6-a51d-7395bd43c641,Tangerine Dream,429058,8538902,electronic,ambient,krautrock,Progressive rock,new age
1736,500973d4-070c-4b00-872c-1153f401c0e9,Tankcsapda,19224,1066543,seen live,rock,hungarian,hard rock,magyar
1737,2eef73b4-a222-4669-9f2c-7284b076e9c7,Tanya Stephens,130833,1137195,reggae,dancehall,female vocalists,ragga,female dancehall
1738,4ec2451d-ed0c-4273-b683-4c1312df25fd,Tarkan,198431,3429900,turkish,pop,Turkish Pop,dance,tarkan
1739,4e3bf1a8-33d7-4db3-82a1-dbd48eaec481,Tarrus Riley,100058,877973,reggae,lovers rock,conscious,roots reggae,jamaica
1740,20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,2350170,218331742,country,pop,female vocalists,singer-songwriter,acoustic
1741,29c4abc0-5a26-4644-a95a-ba7affc0264e,Tcheka,11753,56370,cabo verde,cape verde,World Music,world,português
1742,7c7f9c94-dee8-4903-892b-6cf44652e2de,Tears for Fears,1543995,24135594,new wave,80s,pop,synth pop,rock
1743,62173ce5-37ef-41b1-86cd-45401a8955fc,Technotronic,359916,1823315,dance,80s,eurodance,electronic,techno
1744,22dfb355-7b66-4fbf-adcb-8b8fa6440839,Ted Gärdestad,73014,1725847,swedish,pop,singer-songwriter,70s,svenskt
1745,7b8d3013-0fdc-4609-89f6-866ae411e1c6,Teflon Brothers,32781,1715341,seen live,finnish,Hip-Hop,rap,Suomirap
1746,d13f0f47-36f9-4661-87fe-2de56f45c649,Tegan and Sara,1343228,81920430,indie,female vocalists,Canadian,indie pop,alternative
1747,ad80a421-d1f6-4882-a749-c331751bd511,Tehosekoitin,57396,2403472,seen live,finnish,rock,suomirock,punk
1748,dfef0f62-de5a-48e6-9546-29b26e907a6d,Teitur,261397,2798276,singer-songwriter,seen live,indie,folk,acoustic
1749,,Tekno,34119,249164,Hip-Hop,rnb,afrobeats,electronic,electronica
1750,b5d96b32-ebc5-4696-a5c0-e0a98d933b0d,Ten 2 Five,14248,293985,indonesian,jazz,pop,Ten 2 Five,acoustic
1751,c167313f-1922-485a-960e-72614ea93006,Ten Walls,146206,954665,deep house,electronic,House,dub techno,techno
1752,5b4237d9-d8e9-462b-a76d-558522a5871c,Teoman,109516,3112878,turkish rock,turkish,rock,alternative rock,alternative
1753,5b6ebfe0-f72b-4902-bba9-74c8af0f1af0,The 1975,856437,44503457,indie,indie rock,seen live,british,alternative
1754,ffb18e19-64a4-4a65-b4ce-979e00c3c69d,The Album Leaf,871152,23503489,post-rock,ambient,instrumental,electronic,indie
1755,09885b8e-f235-4b80-a02a-055539493173,The All-American Rejects,2028809,48168147,rock,alternative,pop punk,emo,punk
1756,72359492-22be-4ed9-aaa0-efa434fb2b01,The Allman Brothers Band,1104212,15545175,Southern Rock,classic rock,blues rock,rock,blues
1757,1b06328e-0e57-4ad7-a2a0-d7bbb76733fa,The American Dollar,381563,9801443,post-rock,ambient,instrumental,electronic,experimental
1758,7d2f5f88-5da7-4d94-8be4-b4fadaf5b3f6,The Animals,1374022,13783590,classic rock,60s,rock,british,oldies
1759,a6623d39-2d8e-4f70-8242-0a9553b91e50,The Avalanches,684538,19762414,electronic,turntablism,electronica,australian,dance
1760,529c40b4-c57f-49e2-ad5a-201eb2fb4a5b,The Avener,199262,1889370,electronic,House,deep house,lounge,french
1761,e93006c3-f04f-4207-8dc6-a4db19d6b0f0,The Babys,64992,479095,classic rock,rock,70s,pop,japanese
1762,a0ef7e1d-44ff-4039-9435-7d5fefdeecc9,The Band,970905,15664812,classic rock,rock,folk rock,folk,americana
1763,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,2507428,73398573,classic rock,60s,pop,Surf,rock
1764,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,The Beatles,3783733,537207098,classic rock,rock,british,60s,pop
1765,d15721d8-56b4-453d-b506-fc915b14cba2,The Black Keys,2228747,134611318,blues rock,blues,rock,indie,indie rock
1766,381e8434-109a-439c-8acc-5d328359f2e0,The Brian Jonestown Massacre,494962,20832364,psychedelic,shoegaze,indie,indie rock,rock
1767,29eb4497-0bd8-4126-abdf-d8007326ee8b,The Calling,921586,9583973,rock,alternative rock,alternative,pop rock,pop
1768,2f48fde1-3576-467c-b657-53e75c9e3226,The Car Is On Fire,50333,1470762,seen live,polish,alternative,indie rock,indie
1769,3e55d51d-687f-4a9d-af96-2fabccf802e5,The Cardigans,1710199,35299583,pop,rock,female vocalists,swedish,alternative
1770,092b603f-eb4c-4958-b10e-02420de5885b,The Cars,976263,12064285,new wave,80s,rock,classic rock,pop
1771,91a81925-92f9-4fc9-b897-93cf01226282,The Chainsmokers,889555,25615471,electronic,pop,House,electro house,dance
1772,1946a82a-f927-40c2-8235-38d64f50d043,The Chemical Brothers,2292506,62004638,electronic,dance,big beat,electronica,techno
1773,7c158ea8-c0aa-410e-bdc1-20bba9759577,The Cinematic Orchestra,1171886,28002865,jazz,electronic,chillout,downtempo,ninja tune
1774,91dad7e7-0bf6-47e8-bd42-ef1fac32c729,The Civil Wars,670083,12361698,folk,acoustic,singer-songwriter,indie,pop
1775,8f92558c-2baa-4758-8c38-615519e9deda,The Clash,2411383,85510237,punk,punk rock,british,rock,classic rock
1776,c0f792c7-8334-46f4-822f-1c80abfc0d0d,The Contours,301381,1383291,soul,motown,rhythm and blues,60s,oldies
1777,3b1c66fb-98ad-417f-b01e-49baf37f06a3,The Coral,840533,12843984,indie,indie rock,british,britpop,rock
1778,acf6c776-d0f6-4239-b5a2-a45a613ffa52,The Corrs,840106,15186634,pop,irish,female vocalists,folk,celtic
1779,c98d40fd-f6cf-4b26-883e-eaa515ee2851,The Cranberries,2337989,60040021,rock,alternative,female vocalists,alternative rock,irish
1780,69ee3720-a7cb-4402-b48d-a02c366f2bcf,The Cure,3013024,163439184,post-punk,new wave,alternative,80s,rock
1781,5f572b31-8fd9-45ae-9beb-358c98d839df,The Dandy Warhols,1193572,23727517,indie,rock,alternative,indie rock,alternative rock
1782,81df2271-03a1-46a3-bb30-cce187235312,The Darkness,899225,12972182,rock,hard rock,glam rock,seen live,british
1783,7bf711e9-4e69-4e08-b6e8-c0cb5805f1e7,The Dave Brubeck Quartet,617414,7173337,jazz,cool jazz,instrumental,piano,jazz piano
1784,97b1142f-c71e-4971-8736-4a8ceaf6b4c3,The Decemberists,1538913,63128774,indie,indie rock,folk,seen live,alternative
1785,,The Deli,143919,1493675,beats,Hip-Hop,instrumental,jazz,hip hop
1786,588dea29-eea3-456b-a815-3ee04f75c8e7,The Doobie Brothers,943367,9867597,classic rock,rock,70s,Southern Rock,soft rock
1787,9efff43b-3b29-4082-824e-bc82f646f93d,The Doors,3251433,137322212,classic rock,Psychedelic Rock,rock,psychedelic,60s
1788,107c7983-0728-46ea-8550-77e698adf690,The Dresden Dolls,549962,19967417,punk cabaret,alternative,cabaret,female vocalists,indie
1789,bd26fb86-61e7-4ac4-a5e0-e15108ab95f4,The Drifters,635066,4204756,soul,oldies,60s,rhythm and blues,doo wop
1790,21d1453d-c573-4c81-bbf9-9fa6612716bd,The Dumplings,57604,3185654,seen live,polish,electronic,indie,alternative
1791,c3477250-bc5f-44e9-aa0a-144dd2d7a935,The Dø,433976,10038329,indie,female vocalists,folk,french,indie pop
1792,0d32d0c9-69aa-407c-93e3-92b72e471d37,The Fixx,235475,1808152,new wave,80s,british,rock,pop
1793,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,1761096,54641192,indie,seen live,alternative,indie rock,rock
1794,0d21b01f-21f2-419b-8d98-4158ba0c0aa4,The Four Tops,836378,7324839,soul,motown,60s,oldies,rhythm and blues
1795,f4ad883e-9a92-45ed-a540-a49c2d1c36dd,The Fratellis,1565304,33216628,indie,indie rock,british,rock,alternative
1796,2ddd167f-5b8a-4372-b350-6ad50493bac0,The Fray,2262969,54661520,alternative,rock,piano rock,indie,alternative rock
1797,baec7ed1-32d7-482d-9455-33c403e61952,The Game,2058466,30047345,rap,Hip-Hop,Gangsta Rap,west coast,hip hop
1798,487bfd74-71bf-46dd-b89c-80b7a0f06f2f,The Hives,1506325,38640613,seen live,rock,Garage Rock,indie,swedish
1799,7adaabfb-acfb-47bc-8c7c-59471c2f0db8,The Human League,948877,10020768,new wave,80s,synthpop,electronic,synth pop
1800,45804465-4271-4e6a-b881-ce668ef09530,The Internet,354860,7930578,soul,Hip-Hop,rnb,ofwgkta,indie
1801,4a76400d-283f-492e-9754-18ef41755f81,The Isley Brothers,981084,8373283,soul,funk,motown,rhythm and blues,rnb
1802,e5257dc5-1edd-4fca-b7e6-1158e00522c8,The Jackson 5,1580867,15873335,soul,motown,pop,funk,70s
1803,e938a15c-b17e-4e7a-9f68-ff0d536cab44,The Jesus and Mary Chain,864544,27216597,shoegaze,post-punk,alternative,indie,rock
1804,33b3c323-77c2-417c-a5b4-af7e6a111cc9,The Jimi Hendrix Experience,1600498,33110736,classic rock,Psychedelic Rock,rock,blues,psychedelic
1805,34e0025a-39a9-4dd4-ba09-06ef8427cffe,The Kilimanjaro Darkjazz Ensemble,159831,4857923,dark jazz,jazz,experimental,ambient,electronic
1806,95e1ead9-4d31-4808-a7ac-32c3614c116b,The Killers,4510073,216418725,indie,rock,indie rock,alternative,alternative rock
1807,2c629b8c-d751-4131-b785-5690bb5e0fd7,The Kills,1159234,39834938,Garage Rock,indie,indie rock,alternative,rock
1808,f53888c9-8bdc-4cc3-b2ab-ddab6bc5afb7,The Kinks,2159311,52731115,classic rock,60s,rock,british,british invasion
1809,cf16d0a3-9d9c-44d4-b610-f0baccc27912,The Knife,1351199,58073744,electronic,synthpop,swedish,electronica,electro
1810,9157ad72-3893-47da-986a-0aa7313f7429,The Knocks,337487,3248594,electronic,seen live,synthpop,street punk,indie dance
1811,f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,The Kooks,2691342,113322574,indie,indie rock,british,britpop,alternative
1812,ff3e88b3-7354-4f30-967c-1a61ebc8c642,The La's,582025,4816936,britpop,indie,british,rock,indie rock
1813,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Last Shadow Puppets,948404,30124812,indie,british,indie rock,alternative,rock
1814,d55db3d5-a2db-4ae7-b560-a68319b5be73,The Layabouts,6129,36926,indie,House,Indie-Rock,deep house,detroit
1815,e6e64ac4-9233-4bb6-92f3-1392f8b018f3,The Libertines,1352951,43884323,indie,indie rock,british,rock,alternative
1816,bfcb6630-9b31-4e63-b11f-7b0363be72b5,The Lumineers,1173370,29745962,folk,indie,folk rock,american,rock
1817,,The Mamas ,0,0,folk,classic rock,pop,vocal,rock
1818,6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26,The Microphones,478309,16422138,Lo-Fi,indie,folk,experimental,indie rock
1819,774666d2-2064-4d6c-856c-f8cda0aaf9f0,The Moody Blues,798020,10584717,classic rock,Progressive rock,rock,60s,psychedelic
1820,c433b570-1cb8-472a-bed7-4e24f94ea665,The Motels,125058,683900,new wave,80s,female vocalists,pop,rock
1821,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,701248,46538880,indie,folk,Lo-Fi,seen live,singer-songwriter
1822,216a7b44-3846-494c-93f5-f2d4d9b95b36,The Naked and Famous,939671,25710814,indie,electronic,indie pop,Electro Pop,New Zealand
1823,664c3e0e-42d8-48c1-b209-1efca19c0325,The National,1766505,152091608,seen live,indie rock,indie,alternative,rock
1824,97b8d224-5660-419c-8dff-4b3bf0c33983,The Neighbourhood,872531,36537023,indie,indie rock,indie pop,rock,seen live
1825,d5d97b2b-b83b-4976-814a-056d9076c8c3,The Notorious B.I.G.,2124900,42257998,Hip-Hop,rap,Gangsta Rap,east coast rap,hip hop
1826,23a03e33-a603-404e-bcbf-2c00159d7067,The Offspring,2952478,126892603,punk rock,punk,rock,alternative,alternative rock
1827,a9d1d9b5-968c-486d-8a97-6077885f2ab8,The Paper Kites,363705,5134680,folk,indie,australian,indie folk,acoustic
1828,d41a6875-b626-4c0f-89a1-aecb643d29ff,The Pogues,819978,15702336,irish,folk,punk,folk rock,celtic
1829,9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,2349324,46717096,rock,classic rock,80s,new wave,pop
1830,299278d3-25dd-4f30-bae4-5b571c28034d,The Postal Service,1853633,49356114,indie,electronic,indie pop,alternative,electronica
1831,7509421d-1074-442f-be8f-b526167afcb3,The Presidents of the United States of America,936310,11200619,rock,alternative,alternative rock,seen live,punk
1832,e9c832b0-384b-4ee6-aec0-111372784aac,The Pretenders,982287,9613634,rock,80s,new wave,female vocalists,classic rock
1833,54f8c12e-571c-4c5a-9f79-5336b39e84b0,The Pretty Reckless,763923,33039598,rock,alternative,female vocalists,post-grunge,indie rock
1834,1303b976-b862-4f04-94fd-a8d444e06714,The Proclaimers,656880,5601435,Scottish,rock,pop,folk,80s
1835,4a4ee089-93b1-4470-af9a-6ff575d32704,The Prodigy,2263546,101521743,electronic,techno,industrial,dance,seen live
1836,1fda852b-92e9-4562-82fa-c52820a77b23,The Pussycat Dolls,2090264,29222309,pop,rnb,dance,female vocalists,Hip-Hop
1837,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,The Raconteurs,1309775,31851188,rock,alternative rock,alternative,indie rock,indie
1838,e664d1cd-23ab-48d5-b8fa-e98485daa5be,The Radio Dept.,587244,22982607,shoegaze,indie,swedish,indie pop,electronic
1839,79255a50-40df-447f-9612-2cf669080196,The Raveonettes,670444,16470882,indie,indie rock,seen live,danish,alternative
1840,1ac3366a-a0e9-4a55-8f6e-796fce32a3b2,The Righteous Brothers,551290,3414378,oldies,60s,soul,pop,classic rock
1841,b071f9fa-14b0-4217-8e97-eb41da73f598,The Rolling Stones,3881095,159723700,classic rock,rock,british,60s,blues
1842,393e5448-896f-43e9-b80b-4ee58e1e71a4,The Ronettes,762178,5464993,60s,pop,soul,oldies,motown
1843,a9667e1a-cc53-412e-ae6d-72e24b79cfa8,The Roots,1419133,39241315,Hip-Hop,rap,hip hop,seen live,soul
1844,4a4898e8-0c6c-46dd-b190-8cdf580b0965,The Royal Concept,235822,2394264,indie pop,indie,indie rock,swedish,alternative
1845,ded0d67a-eb71-4fe9-83c0-1d18b8ed497e,The Runaways,395453,5027478,hard rock,rock,female vocalists,punk,glam rock
1846,c5aa24a4-1c3d-4fe7-bad9-29cada744581,The Saints,111248,1297453,punk,punk rock,australian,70s,rock
1847,4c98aa1b-34eb-4336-987f-5e50aa059c00,The Script,1722584,38212522,pop rock,irish,rock,pop,acoustic
1848,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,The Shins,2382478,89238379,indie,indie rock,indie pop,alternative,seen live
1849,,The Six,31458,107128,electronic,jazz,dance,club,under 2000 listeners
1850,ba0d6274-db14-4ef5-b28d-657ebde1a396,The Smashing Pumpkins,2872922,129808357,alternative rock,rock,alternative,Grunge,90s
1851,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,The Smiths,2369270,165557535,indie,80s,post-punk,new wave,alternative
1852,b5fa29f1-6c22-4321-a488-b5f363b06b06,The Stone Roses,1210293,28133968,britpop,indie,madchester,rock,alternative
1853,a96d82a0-cdca-40bf-b4c8-3d7ec178d85b,The Stranglers,830069,10953381,new wave,post-punk,punk,rock,80s
1854,f181961b-20f7-459e-89de-920ef03c7ed0,The Strokes,3329059,175083271,indie rock,rock,indie,alternative,alternative rock
1855,2a9b17db-4f22-4ffa-a547-4fdfda1ce946,The Strumbellas,187676,1648778,folk,indie,country,seen live,Canadian
1856,f0be891f-6114-448a-ac55-a11bb2961f78,The Struts,144947,1752557,rock,seen live,indie,british,glam rock
1857,20e264d7-b4d5-4e49-8931-a9c67ff07f04,The Subways,970204,22665387,indie rock,indie,seen live,british,rock
1858,d8392f05-fb39-402e-8e21-913f2b27b5c6,The Supremes,911578,9146177,soul,motown,60s,female vocalists,oldies
1859,bb6eaced-69dd-4636-829f-9f987acc4fc3,The Temper Trap,1270536,27035677,indie,indie rock,australian,alternative,seen live
1860,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,The Temptations,1305010,12920081,soul,motown,funk,oldies,rnb
1861,e618770f-e994-41c3-856f-1eedf56b6d74,The Ting Tings,1477577,26324429,indie,electronic,british,electropop,female vocalists
1862,e5180390-dacf-49fb-a4ad-68af9ca7bb13,The Tubes,96195,660537,new wave,rock,80s,punk,classic rock
1863,d48efc70-03a6-4877-9efd-477bf8e4f769,The Used,1265207,52025913,emo,screamo,rock,alternative,seen live
1864,aa76ec08-45ab-4724-9411-d80b0e59ac59,The Vaccines,874512,25427442,indie rock,indie,british,seen live,alternative
1865,d8b20d45-4d9e-437b-b5da-fbb27d98f8eb,The Vamps,342184,5551777,pop,pop rock,indie,british,the vamps
1866,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,The Velvet Underground,2029116,63619797,rock,classic rock,psychedelic,proto-punk,alternative
1867,fd1baeb3-0ee9-4838-b4c7-615c78d68d10,The Veronicas,874767,20910018,pop rock,pop,female vocalists,australian,rock
1868,d4d17620-fd97-4574-92a8-a2cb7e72ce42,The Verve,2097407,34977686,britpop,rock,alternative,indie,british
1869,85db45b3-fd2e-42de-9e20-46d4cfe4c429,The Vines,965707,15095567,rock,indie,indie rock,alternative,alternative rock
1870,c9e99d40-4a2c-4ca7-ac5b-e842264ee271,The Wailers,389709,2829364,reggae,seen live,roots reggae,ska,60s
1871,bcb16f22-b064-4b80-b3a3-c824bccdbab1,The Wanted,770318,12956166,pop,british,the wanted,Garage Rock,psychobilly
1872,87b9b3b8-ab93-426c-a200-4012d667a626,The War on Drugs,583932,19779094,indie rock,seen live,indie,folk,folk rock
1873,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,1402056,88784966,rnb,electronic,dubstep,Canadian,prog-rnb
1874,59d34d63-e209-4f26-8a09-b08d12202082,The Weepies,676417,12914111,folk,indie,singer-songwriter,acoustic,Mellow
1875,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,3022360,129832443,rock,alternative,alternative rock,indie,indie rock
1876,f2fa2f0c-b6d7-4d09-be35-910c110bb342,The Who,2831055,75525280,classic rock,rock,british,60s,hard rock
1877,e105c272-b5d7-4135-82ef-d60bded54345,The Wombats,1222947,32317361,indie,seen live,british,indie rock,britpop
1878,889c9e81-d4c0-4963-99af-66581b266b68,The Yellow Monkey,34645,2262455,J-rock,japanese,rock,j-pop,jrock
1879,720f4d86-cab5-463d-98bc-5d4bf5c3470e,The Zombies,944370,14521821,60s,classic rock,psychedelic,rock,pop
1880,c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6,The xx,1974183,144788540,indie,electronic,british,post-punk,seen live
1881,a505bb48-ad65-4af4-ae47-29149715bff9,Thievery Corporation,1471604,46370235,chillout,trip-hop,electronic,downtempo,lounge
1882,92a42e82-b36f-4308-82c1-68bad2e03c89,Third Eye Blind,1205096,26105385,rock,alternative,alternative rock,90s,seen live
1883,60ef8ddb-7676-4056-a357-9a8c228d03a6,This Mortal Coil,223223,4824712,ethereal,ambient,Gothic,4ad,alternative
1884,53463ab4-fad7-44d6-ac32-8cd7b223269a,Thomas Helmig,27911,478375,danish,seen live,pop,rock,singer-songwriter
1885,fabb37f8-eb2a-4cc1-a72a-b56935bbb72d,Three Days Grace,2291219,85618039,alternative rock,rock,alternative,hard rock,metal
1886,afed6e5b-e87f-4ad7-9c64-4b60a6ca79f0,TiGERTOWN,43926,208610,seen live,australian,indie pop,indie,pop
1887,d2054ecd-42d5-4e71-b93b-c1857bdf1e7b,Tigran Hamasyan,60851,1090914,jazz,piano,modern jazz,Armenian,jazz piano
1888,edef3cfa-4e5e-4d64-8bd8-20f9dc1d8cad,Tiken Jah Fakoly,124202,1703052,reggae,african,roots reggae,french,world
1889,c7ee3bc9-780c-42c0-91e9-4cd70ad692d3,Tim Hecker,384300,17152992,ambient,drone,electronic,experimental,glitch
1890,f483e8a0-baca-427a-b1c3-b06752ab88cf,Timaya,14877,107704,nigeria,african,hiphop,naijasoundz,world
1891,daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,1932504,30315438,Hip-Hop,rnb,rap,pop,hip hop
1892,9072df14-b61e-42e2-b4f4-6bbb7fdb5586,Tina Turner,1017988,10507954,pop,female vocalists,rock,soul,80s
1893,5c98fc12-be83-4246-ae5b-2184192913b9,Tinariwen,232777,3931300,african,world,mali,blues,World Music
1894,396a9525-0994-4542-b480-c4587feeb476,Tinashe,372120,14625756,rnb,soul,pop,Hip-Hop,british
1895,768d9d72-53f6-4ea3-b66f-5a9a9328d1be,Tired Pony,88600,1248280,indie rock,alternative,country,indie,gary lightbody
1896,71d3b800-9759-4ed8-bd2b-87b317e5a34a,Tito Paris,20485,118847,cabo verde,african,world,cape verdean,World Music
1897,,Tiwa Savage,25401,170503,pop,africa,nigeria,afrobeat,naija
1898,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,Tiësto,1700433,41071014,trance,electronic,dance,techno,electronica
1899,a0cded3a-4ca3-4ddb-8e46-ed9037f30aea,Todd Terje,324268,5715862,space disco,electronic,nu disco,seen live,electro
1900,,Tom Misch,226333,4136684,Hip-Hop,soul,indie,instrumental,chillout
1901,fee6a7fb-80d9-4290-a171-e48f1f20e381,Tom Odell,628365,12534815,indie,seen live,folk,british,singer-songwriter
1902,f93dbc64-6f08-4033-bcc7-8a0bb4689849,Tom Petty and The Heartbreakers,1206459,22309661,classic rock,rock,80s,singer-songwriter,folk
1903,c3aeb863-7b26-4388-94e8-5a240f2be21b,Tom Waits,1476320,89447711,blues,singer-songwriter,experimental,rock,alternative
1904,83903121-f611-4875-984c-673ae7173e56,Tomaso Giovanni Albinoni,411294,2784487,Classical,baroque,italian,composer,instrumental
1905,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,Toni Braxton,939420,9309897,rnb,soul,female vocalists,pop,90s
1906,,Tonie Green,52098,175623,chill,ambient,calm,piano,neoclassical
